snapshot_date,underlying,option_code,option_type,strike,volume,turnover,open_interest,implied_volatility,premium
2026-07-13,US.NOW,US.NOW260724C150000,CALL,150.0,4105,167884.0,5103,1.03292,40.0
2026-07-13,US.NOW,US.NOW260724P80000,PUT,80.0,3791,70372.0,5185,1.12379,29.0
2026-07-13,US.NOW,US.NOW260717C125000,CALL,125.0,3507,90646.0,11441,0.77191,22.0
2026-07-13,US.NOW,US.NOW260717C113000,CALL,113.0,3172,618018.0,908,0.73996,240.0
2026-07-13,US.NOW,US.NOW260717P105000,PUT,105.0,2759,268087.0,7278,0.73272,87.0
2026-07-13,US.NOW,US.NOW260717P102000,PUT,102.0,2608,114127.0,2242,0.75983,44.0
2026-07-13,US.NOW,US.NOW260821P75000,PUT,75.0,2321,131121.0,5674,0.76457,51.5
2026-07-13,US.NVDA,US.NVDA260717C210000,CALL,210.0,62816,14995970.0,87454,0.46179,131.5
2026-07-13,US.NVDA,US.NVDA261016C220000,CALL,220.0,61292,73689054.0,68462,0.42531,1187.5
2026-07-13,US.NVDA,US.NVDA260715C210000,CALL,210.0,59222,7812958.0,18699,0.50031,51.0
2026-07-13,US.NVDA,US.NVDA260717C220000,CALL,220.0,49199,1867144.0,88826,0.49358,21.5
2026-07-13,US.NVDA,US.NVDA260717C215000,CALL,215.0,40618,3940278.0,96507,0.46939,52.0
2026-07-13,US.NVDA,US.NVDA260715C207500,CALL,207.5,31570,5826022.0,13993,0.49752,100.5
2026-07-13,US.NVDA,US.NVDA260715C205000,CALL,205.0,30971,7799047.0,13476,0.50025,184.0
2026-07-13,US.NVDA,US.NVDA260717P200000,PUT,200.0,28734,4462642.0,51492,0.4807,219.0
2026-07-13,US.NVDA,US.NVDA260715C212500,CALL,212.5,27537,2345061.0,10360,0.51499,26.0
2026-07-13,US.NVDA,US.NVDA260715P205000,PUT,205.0,25870,5480058.0,7258,0.50411,330.0
2026-07-13,US.OKLO,US.OKLO261016C50000,CALL,50.0,4198,2957611.0,4264,0.94328,730.0
2026-07-13,US.OKLO,US.OKLO260717C53000,CALL,53.0,3046,105731.0,2092,1.17023,25.5
2026-07-13,US.OKLO,US.OKLO260717C50000,CALL,50.0,2108,141698.0,4177,1.12231,61.0
2026-07-13,US.OKLO,US.OKLO261016P40000,PUT,40.0,2025,1032756.0,2742,0.91252,512.5
2026-07-13,US.OKLO,US.OKLO260717C54000,CALL,54.0,1531,39859.0,1956,1.17938,18.5
2026-07-13,US.OKLO,US.OKLO260717C49000,CALL,49.0,1423,135592.0,1506,1.12489,83.5
2026-07-13,US.OKLO,US.OKLO260717P45000,PUT,45.0,1240,174870.0,4677,1.07785,149.0
2026-07-13,US.OKLO,US.OKLO260821C80000,CALL,80.0,1204,60981.0,3814,1.08509,52.0
2026-07-13,US.OKLO,US.OKLO260731P35000,PUT,35.0,1086,50178.0,1399,0.96982,40.0
2026-07-13,US.OKLO,US.OKLO260717C45000,CALL,45.0,1019,216086.0,990,1.10374,236.0
2026-07-13,US.OPEN,US.OPEN260717C5000,CALL,5.0,19672,131239.0,32495,1.05563,3.5
2026-07-13,US.OPEN,US.OPEN260717P4500,PUT,4.5,6889,94060.0,6110,0.97761,17.5
2026-07-13,US.OPEN,US.OPEN260717C5500,CALL,5.5,5538,12616.0,26996,1.33158,1.5
2026-07-13,US.OPEN,US.OPEN260724P4000,PUT,4.0,3589,21588.0,4484,0.88851,8.0
2026-07-13,US.OPEN,US.OPEN260717C4500,CALL,4.5,3483,75788.0,4356,0.96851,16.0
2026-07-13,US.OPEN,US.OPEN260717C6000,CALL,6.0,2909,3264.0,21209,1.75465,1.5
2026-07-13,US.OPEN,US.OPEN280121C5000,CALL,5.0,2652,566778.0,29828,1.04525,210.0
2026-07-13,US.OPEN,US.OPEN260724C5500,CALL,5.5,2405,16153.0,4283,1.05134,5.5
2026-07-13,US.OPEN,US.OPEN260724C5000,CALL,5.0,2400,34202.0,4331,0.93705,11.0
2026-07-13,US.OPEN,US.OPEN260717P4000,PUT,4.0,2367,4079.0,7246,0.88966,1.5
2026-07-13,US.ORCL,US.ORCL260717C150000,CALL,150.0,16765,838143.0,18336,0.86414,28.5
2026-07-13,US.ORCL,US.ORCL260717C140000,CALL,140.0,16481,3180307.0,12048,0.77906,116.0
2026-07-13,US.ORCL,US.ORCL260717C145000,CALL,145.0,15652,1598326.0,11229,0.81386,55.5
2026-07-13,US.ORCL,US.ORCL260731C140000,CALL,140.0,13642,6956865.0,13211,0.66626,442.5
2026-07-13,US.ORCL,US.ORCL260731C147000,CALL,147.0,11984,4242018.0,22418,0.66791,265.0
2026-07-13,US.ORCL,US.ORCL260731P120000,PUT,120.0,10396,2146432.0,11184,0.64238,265.0
2026-07-13,US.ORCL,US.ORCL260717C160000,CALL,160.0,9747,144826.0,19801,0.99665,10.5
2026-07-13,US.ORCL,US.ORCL260717P130000,PUT,130.0,8667,1527282.0,8141,0.70902,281.5
2026-07-13,US.ORCL,US.ORCL260717C135000,CALL,135.0,8479,2831522.0,4114,0.75704,239.5
2026-07-13,US.ORCL,US.ORCL260717C130000,CALL,130.0,6887,4186565.0,1426,0.75965,465.0
2026-07-13,US.PANW,US.PANW260918P320000,PUT,320.0,1384,3881969.0,1278,0.61763,2815.0
2026-07-13,US.PANW,US.PANW260821P140000,PUT,140.0,1299,18673.0,578,1.53602,177.0
2026-07-13,US.PANW,US.PANW260717C355000,CALL,355.0,1022,84008.0,1112,0.6684,145.5
2026-07-13,US.PANW,US.PANW260717C410000,CALL,410.0,831,3651.0,965,1.0606,23.0
2026-07-13,US.PANW,US.PANW260717C400000,CALL,400.0,650,3180.0,1778,0.837,8.5
2026-07-13,US.PANW,US.PANW260717P250000,PUT,250.0,525,2148.0,4524,1.02864,2.0
2026-07-13,US.PANW,US.PANW260717C422500,CALL,422.5,439,5634.0,441,0.8953,2.0
2026-07-13,US.PANW,US.PANW260717P245000,PUT,245.0,369,4953.0,430,1.14102,3.0
2026-07-13,US.PANW,US.PANW260717C362500,CALL,362.5,355,16787.0,379,0.64875,65.0
2026-07-13,US.PANW,US.PANW260717C347500,CALL,347.5,322,57820.0,252,0.67295,272.5
2026-07-13,US.PLTR,US.PLTR260717C135000,CALL,135.0,31352,3746597.0,24477,0.63144,133.0
2026-07-13,US.PLTR,US.PLTR260717C130000,CALL,130.0,30133,8424312.0,21700,0.64388,325.0
2026-07-13,US.PLTR,US.PLTR260717C140000,CALL,140.0,18417,663513.0,24807,0.64194,47.5
2026-07-13,US.PLTR,US.PLTR260717P125000,PUT,125.0,10676,1761614.0,14325,0.65885,129.5
2026-07-13,US.PLTR,US.PLTR260717C142000,CALL,142.0,9306,213602.0,8398,0.65079,31.0
2026-07-13,US.PLTR,US.PLTR260717C134000,CALL,134.0,8857,1050640.0,3265,0.63237,161.5
2026-07-13,US.PLTR,US.PLTR260717C129000,CALL,129.0,8101,2594927.0,8544,0.64558,377.5
2026-07-13,US.PLTR,US.PLTR260717C131000,CALL,131.0,7940,1950753.0,13807,0.63725,275.0
2026-07-13,US.PLTR,US.PLTR260717C128000,CALL,128.0,7600,2715605.0,12487,0.64746,435.0
2026-07-13,US.PLTR,US.PLTR260724C140000,CALL,140.0,6672,953945.0,6074,0.55474,157.5
2026-07-13,US.QCOM,US.QCOM260717P175000,PUT,175.0,4110,795808.0,8739,0.85945,245.5
2026-07-13,US.QCOM,US.QCOM260807C190000,CALL,190.0,2225,2652416.0,3800,0.72144,1127.5
2026-07-13,US.QCOM,US.QCOM260717C210000,CALL,210.0,2047,74326.0,6967,0.8355,33.0
2026-07-13,US.QCOM,US.QCOM260717C200000,CALL,200.0,1847,235393.0,6296,0.79451,102.5
2026-07-13,US.QCOM,US.QCOM260918C290000,CALL,290.0,1508,331958.0,1975,0.70613,207.0
2026-07-13,US.QCOM,US.QCOM260717C187500,CALL,187.5,1441,553996.0,1315,0.78111,400.0
2026-07-13,US.QCOM,US.QCOM260724C200000,CALL,200.0,1339,436016.0,1891,0.69932,323.0
2026-07-13,US.QCOM,US.QCOM260814C175000,CALL,175.0,1073,2367734.0,15,0.70307,1997.5
2026-07-13,US.QCOM,US.QCOM260731C215000,CALL,215.0,1060,373961.0,1094,0.80103,360.0
2026-07-13,US.QCOM,US.QCOM260724C225000,CALL,225.0,1052,59421.0,323,0.72316,52.0
2026-07-13,US.RDDT,US.RDDT260717C225000,CALL,225.0,2086,147984.0,1092,0.87876,75.5
2026-07-13,US.RDDT,US.RDDT260717P170000,PUT,170.0,1918,57500.0,1343,1.02133,32.5
2026-07-13,US.RDDT,US.RDDT260717P177500,PUT,177.5,1817,143877.0,1295,0.96046,71.5
2026-07-13,US.RDDT,US.RDDT260717C220000,CALL,220.0,1273,186706.0,4097,0.85752,119.5
2026-07-13,US.RDDT,US.RDDT260724C250000,CALL,250.0,867,46275.0,881,0.74041,46.0
2026-07-13,US.RDDT,US.RDDT260717P202500,PUT,202.5,857,669191.0,733,0.86705,747.5
2026-07-13,US.RDDT,US.RDDT260821C240000,CALL,240.0,669,613121.0,2207,0.85121,967.5
2026-07-13,US.RDDT,US.RDDT281215C300000,CALL,300.0,610,4004812.0,598,0.69307,6470.0
2026-07-13,US.RDDT,US.RDDT260724P202500,PUT,202.5,587,629679.0,735,0.75337,1090.0
2026-07-13,US.RDDT,US.RDDT260717C210000,CALL,210.0,534,187580.0,2840,0.85151,314.0
2026-07-13,US.SAP,US.SAP260717P155000,PUT,155.0,357,57176.0,753,0.51093,120.0
2026-07-13,US.SAP,US.SAP260717P152500,PUT,152.5,266,24300.0,343,0.52793,72.5
2026-07-13,US.SAP,US.SAP260717P157500,PUT,157.5,259,65065.0,261,0.50111,195.0
2026-07-13,US.SAP,US.SAP260821P165000,PUT,165.0,228,282718.0,267,0.48099,1245.0
2026-07-13,US.SAP,US.SAP260717C157500,CALL,157.5,170,70950.0,251,0.52278,460.0
2026-07-13,US.SAP,US.SAP260717C165000,CALL,165.0,166,18513.0,749,0.50734,127.5
2026-07-13,US.SAP,US.SAP260918C280000,CALL,280.0,156,2340.0,153,0.54904,15.0
2026-07-13,US.SAP,US.SAP260717C162500,CALL,162.5,142,24411.0,1890,0.50288,202.5
2026-07-13,US.SAP,US.SAP260717C160000,CALL,160.0,142,36353.0,438,0.46285,285.0
2026-07-13,US.SAP,US.SAP260918P130000,PUT,130.0,140,30832.0,531,0.49286,242.5
2026-07-13,US.SMCI,US.SMCI260717C30000,CALL,30.0,4694,161211.0,18158,0.9693,28.5
2026-07-13,US.SMCI,US.SMCI260717C28000,CALL,28.0,3396,341585.0,3546,0.94904,85.5
2026-07-13,US.SMCI,US.SMCI260717C32000,CALL,32.0,2314,27210.0,6057,1.06182,10.5
2026-07-13,US.SMCI,US.SMCI260717C29500,CALL,29.5,2208,93298.0,40851,0.96644,38.5
2026-07-13,US.SMCI,US.SMCI260717P27500,PUT,27.5,1940,187287.0,1967,0.94431,91.5
2026-07-13,US.SMCI,US.SMCI260717C35000,CALL,35.0,1890,7117.0,18904,1.21716,3.0
2026-07-13,US.SMCI,US.SMCI260717C29000,CALL,29.0,1755,110221.0,3695,0.95605,50.5
2026-07-13,US.SMCI,US.SMCI260717P26000,PUT,26.0,1696,65808.0,6093,0.98042,38.5
2026-07-13,US.SMCI,US.SMCI271217P5000,PUT,5.0,1508,79788.0,2937,1.0793,51.5
2026-07-13,US.SMCI,US.SMCI260717P28000,PUT,28.0,1457,168927.0,3809,0.93928,117.5
2026-07-13,US.SNOW,US.SNOW260717C280000,CALL,280.0,1667,507405.0,5986,0.66322,274.0
2026-07-13,US.SNOW,US.SNOW260717P250000,PUT,250.0,1604,209953.0,1660,0.70723,129.5
2026-07-13,US.SNOW,US.SNOW260821C300000,CALL,300.0,1213,1407052.0,4080,0.61256,1050.0
2026-07-13,US.SNOW,US.SNOW260717C290000,CALL,290.0,901,127147.0,3897,0.66278,100.5
2026-07-13,US.SNOW,US.SNOW260717P270000,PUT,270.0,793,581619.0,673,0.66425,750.0
2026-07-13,US.SNOW,US.SNOW260717C275000,CALL,275.0,710,367980.0,661,0.66072,420.0
2026-07-13,US.SNOW,US.SNOW260717C300000,CALL,300.0,588,26594.0,3215,0.66757,32.0
2026-07-13,US.SNOW,US.SNOW260717C270000,CALL,270.0,584,424015.0,6786,0.67948,640.0
2026-07-13,US.SNOW,US.SNOW270115C280000,CALL,280.0,515,2571917.0,1427,0.64882,4675.0
2026-07-13,US.SNOW,US.SNOW260717C285000,CALL,285.0,503,90542.0,479,0.66043,168.0
2026-07-13,US.SOFI,US.SOFI260731C20000,CALL,20.0,56558,3488996.0,108167,0.78676,58.5
2026-07-13,US.SOFI,US.SOFI260731C23000,CALL,23.0,52007,732553.0,105663,0.81488,15.5
2026-07-13,US.SOFI,US.SOFI260717C20000,CALL,20.0,24681,320774.0,60833,0.81374,7.5
2026-07-13,US.SOFI,US.SOFI260717C18500,CALL,18.5,20625,943359.0,17381,0.76595,37.5
2026-07-13,US.SOFI,US.SOFI260717C20500,CALL,20.5,16288,134459.0,13006,0.84567,4.5
2026-07-13,US.SOFI,US.SOFI260717C19000,CALL,19.0,16125,507327.0,35978,0.76884,22.0
2026-07-13,US.SOFI,US.SOFI260717C19500,CALL,19.5,14271,304476.0,18738,0.78069,12.5
2026-07-13,US.SOFI,US.SOFI260717P18000,PUT,18.0,11598,425647.0,19095,0.74461,45.0
2026-07-13,US.SOFI,US.SOFI260821C20000,CALL,20.0,8679,897449.0,42364,0.7004,97.0
2026-07-13,US.SOFI,US.SOFI260717P18500,PUT,18.5,8005,416770.0,7804,0.74575,72.5
2026-07-13,US.SOUN,US.SOUN260717C7000,CALL,7.0,7287,61331.0,16482,0.91898,6.5
2026-07-13,US.SOUN,US.SOUN260717C6500,CALL,6.5,2567,55772.0,4108,0.92004,22.5
2026-07-13,US.SOUN,US.SOUN260717C7500,CALL,7.5,2462,8469.0,6394,1.05965,2.5
2026-07-13,US.SOUN,US.SOUN260717C8000,CALL,8.0,2002,4163.0,12980,1.26083,1.5
2026-07-13,US.SOUN,US.SOUN260717P6000,PUT,6.0,1731,9203.0,8502,0.9131,5.5
2026-07-13,US.SOUN,US.SOUN260724C7000,CALL,7.0,1421,23644.0,2344,0.78698,16.0
2026-07-13,US.SOUN,US.SOUN260724C8000,CALL,8.0,1249,6476.0,2971,0.8865,4.0
2026-07-13,US.SOUN,US.SOUN270115C7000,CALL,7.0,1000,135183.0,15713,0.82029,135.5
2026-07-13,US.SOUN,US.SOUN260821C7000,CALL,7.0,992,55926.0,4448,0.86636,53.5
2026-07-13,US.SOUN,US.SOUN260717P6500,PUT,6.5,990,20122.0,4115,0.94924,24.0
2026-07-13,US.TEAM,US.TEAM260717C100000,CALL,100.0,843,102335.0,2272,0.8666,170.0
2026-07-13,US.TEAM,US.TEAM280121P105000,PUT,105.0,500,1826477.0,500,0.68335,3430.0
2026-07-13,US.TEAM,US.TEAM260717P85000,PUT,85.0,464,17107.0,925,0.97974,37.5
2026-07-13,US.TEAM,US.TEAM260731C100000,CALL,100.0,353,162266.0,431,0.80131,515.0
2026-07-13,US.TEAM,US.TEAM260731P88000,PUT,88.0,338,125534.0,363,0.73427,262.5
2026-07-13,US.TEAM,US.TEAM261016P105000,PUT,105.0,304,622472.0,304,0.7484,1940.0
2026-07-13,US.TEAM,US.TEAM260821C75000,CALL,75.0,300,641485.0,1641,0.85356,2375.0
2026-07-13,US.TEAM,US.TEAM260717C110000,CALL,110.0,293,5680.0,495,0.9156,25.0
2026-07-13,US.TEAM,US.TEAM260717C75000,CALL,75.0,270,505660.0,630,0.0,2115.0
2026-07-13,US.TEAM,US.TEAM260717C95000,CALL,95.0,258,73248.0,1304,0.85151,375.0
2026-07-13,US.TSLA,US.TSLA260715C400000,CALL,400.0,29849,12093366.0,4092,0.58426,345.0
2026-07-13,US.TSLA,US.TSLA260715P395000,PUT,395.0,22543,13672744.0,1901,0.58418,572.5
2026-07-13,US.TSLA,US.TSLA260715C395000,CALL,395.0,22498,12868219.0,3086,0.58513,555.0
2026-07-13,US.TSLA,US.TSLA260717P400000,PUT,400.0,20747,21632201.0,17557,0.5197,1072.5
2026-07-13,US.TSLA,US.TSLA260715C390000,CALL,390.0,19155,15929695.0,814,0.59459,842.5
2026-07-13,US.TSLA,US.TSLA260717C410000,CALL,410.0,18991,6076194.0,15546,0.5291,273.5
2026-07-13,US.TSLA,US.TSLA260717C400000,CALL,400.0,18639,11575166.0,16592,0.52499,570.0
2026-07-13,US.TSLA,US.TSLA260715P392500,PUT,392.5,18258,9573108.0,1293,0.58602,455.0
2026-07-13,US.TSLA,US.TSLA260715P390000,PUT,390.0,17043,6825006.0,2336,0.58801,355.0
2026-07-13,US.TSLA,US.TSLA260717C420000,CALL,420.0,15910,2491660.0,24091,0.54405,124.5
2026-07-13,US.TSM,US.TSM260717C450000,CALL,450.0,9351,4996635.0,10195,0.78794,357.5
2026-07-13,US.TSM,US.TSM260717P380000,PUT,380.0,7202,819906.0,17770,0.81354,132.5
2026-07-13,US.TSM,US.TSM260821P380000,PUT,380.0,6487,7173258.0,17213,0.53833,1142.5
2026-07-13,US.TSM,US.TSM260717C475000,CALL,475.0,6409,883796.0,6009,0.79482,87.5
2026-07-13,US.TSM,US.TSM270617C590000,CALL,590.0,5275,22155895.0,4618,0.53263,4260.0
2026-07-13,US.TSM,US.TSM260717P425000,PUT,425.0,5242,4931649.0,7761,0.76443,1410.0
2026-07-13,US.TSM,US.TSM260717C470000,CALL,470.0,5126,1046421.0,11556,0.80161,123.5
2026-07-13,US.TSM,US.TSM260724P305000,PUT,305.0,4521,206440.0,3120,0.9221,37.0
2026-07-13,US.TSM,US.TSM260717C400000,CALL,400.0,4382,11992853.0,17395,0.7886,2617.5
2026-07-13,US.TSM,US.TSM260821C400000,CALL,400.0,4313,18490189.0,7470,0.53758,4155.0
2026-07-13,US.TWLO,US.TWLO260717C240000,CALL,240.0,804,31238.0,689,0.74947,72.5
2026-07-13,US.TWLO,US.TWLO260821C280000,CALL,280.0,701,259184.0,945,0.76573,520.0
2026-07-13,US.TWLO,US.TWLO260821C230000,CALL,230.0,468,735875.0,2014,0.78544,1765.0
2026-07-13,US.TWLO,US.TWLO260717C250000,CALL,250.0,229,4564.0,1033,0.75325,20.0
2026-07-13,US.TWLO,US.TWLO260717P65000,PUT,65.0,200,4000.0,201,5.40785,20.0
2026-07-13,US.TWLO,US.TWLO260717P60000,PUT,60.0,164,3270.0,165,5.75033,20.0
2026-07-13,US.TWLO,US.TWLO260807P215000,PUT,215.0,162,264374.0,221,0.84547,1700.0
2026-07-13,US.TWLO,US.TWLO260717P75000,PUT,75.0,108,2162.0,121,4.76712,19.0
2026-07-13,US.TWLO,US.TWLO260807P207500,PUT,207.5,102,130650.0,102,0.83318,1315.0
2026-07-13,US.TWLO,US.TWLO260717C220000,CALL,220.0,90,40764.0,799,0.75139,550.0
2026-07-13,US.UPST,US.UPST260717C35000,CALL,35.0,1139,30504.0,4119,0.91453,16.0
2026-07-13,US.UPST,US.UPST260724C34000,CALL,34.0,643,52797.0,784,0.76652,72.0
2026-07-13,US.UPST,US.UPST260717P27000,PUT,27.0,611,4861.0,820,1.08491,9.5
2026-07-13,US.UPST,US.UPST260717P35000,PUT,35.0,544,158077.0,361,1.60942,427.5
2026-07-13,US.UPST,US.UPST260821P27500,PUT,27.5,531,96427.0,721,0.93123,186.0
2026-07-13,US.UPST,US.UPST260821P37500,PUT,37.5,524,370605.0,586,0.94358,777.5
2026-07-13,US.UPST,US.UPST260821C42500,CALL,42.5,513,55222.0,2137,0.922,91.5
2026-07-13,US.UPST,US.UPST260717C36000,CALL,36.0,512,8388.0,2242,0.92533,8.5
2026-07-13,US.UPST,US.UPST260717P34500,PUT,34.5,507,132405.0,519,1.04393,335.0
2026-07-13,US.UPST,US.UPST260821C40000,CALL,40.0,492,78223.0,1105,0.94107,135.0
2026-07-13,US.UVXY,US.UVXY260717C25000,CALL,25.0,4248,181998.0,3376,0.86256,52.0
2026-07-13,US.UVXY,US.UVXY260717C21000,CALL,21.0,2796,726749.0,2528,0.0,324.0
2026-07-13,US.UVXY,US.UVXY260717P24000,PUT,24.0,2662,165923.0,2594,0.84597,63.5
2026-07-13,US.UVXY,US.UVXY260717C24000,CALL,24.0,2438,161131.0,2492,0.76557,88.0
2026-07-13,US.UVXY,US.UVXY260717C27000,CALL,27.0,1608,28618.0,2921,1.05657,20.5
2026-07-13,US.UVXY,US.UVXY260807C30000,CALL,30.0,1515,108555.0,7245,0.91057,65.5
2026-07-13,US.UVXY,US.UVXY260717C26000,CALL,26.0,1374,27430.0,1494,0.90764,28.0
2026-07-13,US.UVXY,US.UVXY260717P23000,PUT,23.0,1086,32908.0,1474,0.75732,22.0
2026-07-13,US.UVXY,US.UVXY260717C45000,CALL,45.0,1013,4043.0,2256,2.62242,2.0
2026-07-13,US.UVXY,US.UVXY260717C23000,CALL,23.0,948,100826.0,1282,0.67602,148.5
2026-07-13,US.VST,US.VST260724P110000,PUT,110.0,2810,19670.0,3581,0.92858,7.0
2026-07-13,US.VST,US.VST260918C210000,CALL,210.0,1522,352002.0,10889,0.54593,241.5
2026-07-13,US.VST,US.VST260821P125000,PUT,125.0,1521,202360.0,3363,0.61306,155.5
2026-07-13,US.VST,US.VST260717C172500,CALL,172.5,1355,74117.0,1700,0.69936,51.5
2026-07-13,US.VST,US.VST260717C160000,CALL,160.0,1297,404271.0,2967,0.68502,332.5
2026-07-13,US.VST,US.VST260717C165000,CALL,165.0,1288,199760.0,4305,0.69146,170.5
2026-07-13,US.VST,US.VST260717P155000,PUT,155.0,1261,391179.0,3327,0.69379,276.5
2026-07-13,US.VST,US.VST260724P140000,PUT,140.0,1150,103588.0,1341,0.60019,82.0
2026-07-13,US.VST,US.VST260918C175000,CALL,175.0,1021,873542.0,17010,0.53961,862.5
2026-07-13,US.VST,US.VST260918C190000,CALL,190.0,1020,520394.0,10493,0.54147,507.5
2026-07-13,US.YINN,US.YINN260717C27000,CALL,27.0,178,6724.0,468,0.8236,23.0
2026-07-13,US.YINN,US.YINN260717C27500,CALL,27.5,150,3858.0,238,0.89887,19.5
2026-07-13,US.YINN,US.YINN260717C29500,CALL,29.5,130,520.0,138,0.92733,4.0
2026-07-13,US.YINN,US.YINN260717C25000,CALL,25.0,126,15948.0,651,0.83547,94.0
2026-07-13,US.YINN,US.YINN260717P23000,PUT,23.0,115,1881.0,350,0.84427,12.0
2026-07-13,US.YINN,US.YINN260724C25500,CALL,25.5,109,16077.0,153,0.81187,127.5
2026-07-13,US.YINN,US.YINN260717C30000,CALL,30.0,104,215.0,612,0.89493,2.0
2026-07-13,US.YINN,US.YINN260717P25000,PUT,25.0,101,6343.0,1349,0.86032,70.5
2026-07-13,US.YINN,US.YINN260731P20000,PUT,20.0,91,1733.0,129,0.85816,21.0
2026-07-13,US.YINN,US.YINN260731P21000,PUT,21.0,87,2524.0,122,0.84822,35.0
2026-07-15,US.AAPL,US.AAPL260715C327500,CALL,327.5,203955,12674027.0,2833,1.07479,22.5
2026-07-15,US.AAPL,US.AAPL260715C330000,CALL,330.0,181840,3192674.0,7007,2.08275,1.0
2026-07-15,US.AAPL,US.AAPL260715P325000,PUT,325.0,161320,6864885.0,388,2.18563,1.0
2026-07-15,US.AAPL,US.AAPL260715C325000,CALL,325.0,153038,17151021.0,8284,2.45266,245.5
2026-07-15,US.AAPL,US.AAPL260715P322500,PUT,322.5,92888,3963815.0,229,3.93085,1.0
2026-07-15,US.AAPL,US.AAPL260715P320000,PUT,320.0,92725,2945089.0,886,5.59666,1.0
2026-07-15,US.AAPL,US.AAPL260715C322500,CALL,322.5,91328,12686260.0,6873,4.87777,497.5
2026-07-15,US.AAPL,US.AAPL261016C360000,CALL,360.0,81272,57148237.0,1623,0.25903,692.5
2026-07-15,US.AAPL,US.AAPL260821C345000,CALL,345.0,80577,37631082.0,93187,0.26454,495.0
2026-07-15,US.AAPL,US.AAPL260715P327500,PUT,327.5,72603,6900941.0,1,1.33509,21.5
2026-07-15,US.AMD,US.AMD260715C530000,CALL,530.0,16379,3323678.0,65,3.00206,68.0
2026-07-15,US.AMD,US.AMD260715P520000,PUT,520.0,10050,3153345.0,1341,4.46717,1.0
2026-07-15,US.AMD,US.AMD260715C520000,CALL,520.0,9828,4100512.0,51,0.0,867.5
2026-07-15,US.AMD,US.AMD260715C525000,CALL,525.0,9165,2796489.0,73,3.99657,405.5
2026-07-15,US.AMD,US.AMD260715C550000,CALL,550.0,8829,844756.0,443,8.20563,1.0
2026-07-15,US.AMD,US.AMD260717C600000,CALL,600.0,7738,664341.0,7634,1.02946,62.5
2026-07-15,US.AMD,US.AMD260715C540000,CALL,540.0,7024,734122.0,333,4.50503,1.0
2026-07-15,US.AMD,US.AMD260715P500000,PUT,500.0,6737,317424.0,1998,13.16424,2.0
2026-07-15,US.AMD,US.AMD260715P525000,PUT,525.0,6735,1727098.0,1213,3.67238,13.5
2026-07-15,US.AMD,US.AMD260717C550000,CALL,550.0,6560,4414773.0,5198,0.95168,612.5
2026-07-15,US.AMZN,US.AMZN260715C255000,CALL,255.0,109262,7790853.0,7260,2.29669,21.5
2026-07-15,US.AMZN,US.AMZN260715C252500,CALL,252.5,68673,9330204.0,3640,6.5283,241.5
2026-07-15,US.AMZN,US.AMZN260715C257500,CALL,257.5,63868,1543288.0,2198,5.96432,3.0
2026-07-15,US.AMZN,US.AMZN260715P252500,PUT,252.5,51577,1629172.0,159,4.4228,1.0
2026-07-15,US.AMZN,US.AMZN260717C255000,CALL,255.0,40076,10862335.0,20987,0.43079,303.0
2026-07-15,US.AMZN,US.AMZN260717C260000,CALL,260.0,39392,5043276.0,34920,0.43045,118.5
2026-07-15,US.AMZN,US.AMZN260715P250000,PUT,250.0,38763,985597.0,373,8.28937,1.0
2026-07-15,US.AMZN,US.AMZN260715P255000,PUT,255.0,37490,3300610.0,103,1.74678,30.0
2026-07-15,US.AMZN,US.AMZN260717C250000,CALL,250.0,28745,15625615.0,44205,0.44123,620.0
2026-07-15,US.AMZN,US.AMZN260715C260000,CALL,260.0,25362,167359.0,4369,8.63595,1.0
2026-07-15,US.APLD,US.APLD280121P25000,PUT,25.0,4832,4598655.0,462,0.9271,902.5
2026-07-15,US.APLD,US.APLD260717C29000,CALL,29.0,3897,243764.0,2635,1.11005,90.5
2026-07-15,US.APLD,US.APLD260717C30000,CALL,30.0,3764,132937.0,2776,1.10196,49.5
2026-07-15,US.APLD,US.APLD260717C33000,CALL,33.0,2954,11322.0,4292,1.10183,4.5
2026-07-15,US.APLD,US.APLD260717P27000,PUT,27.0,2766,119291.0,2994,1.13573,21.0
2026-07-15,US.APLD,US.APLD260717C32000,CALL,32.0,2474,27119.0,6434,1.1133,11.5
2026-07-15,US.APLD,US.APLD260717C28000,CALL,28.0,2318,237356.0,2706,1.16614,152.5
2026-07-15,US.APLD,US.APLD260717C31000,CALL,31.0,2300,42363.0,1667,1.09949,24.5
2026-07-15,US.APLD,US.APLD270115C35000,CALL,35.0,2045,1325992.0,8903,1.01325,647.5
2026-07-15,US.APLD,US.APLD270115C55000,CALL,55.0,2014,591926.0,5655,1.03166,308.0
2026-07-15,US.ASML,US.ASML260717P1700000,PUT,1700.0,5775,9173166.0,4597,0.99833,1100.0
2026-07-15,US.ASML,US.ASML260717C2000000,CALL,2000.0,1413,259440.0,1347,0.97966,442.5
2026-07-15,US.ASML,US.ASML260717C1900000,CALL,1900.0,1096,934966.0,743,0.94688,1750.0
2026-07-15,US.ASML,US.ASML260717P1600000,PUT,1600.0,1040,357618.0,1502,1.07968,235.0
2026-07-15,US.ASML,US.ASML260717C1780000,CALL,1780.0,977,3718987.0,342,1.01924,7025.0
