snapshot_date,underlying,direction,score,reason,call_volume,put_volume,total_volume,call_share,put_share,put_call_ratio,direction_x_base,total_x_base,prior_direction,direction_share_base,reversal_bonus,history_days
2026-06-15,US.YINN,CALL,43.26,CALL 占比 67%; CALL 较基线 1.3x; 总量较基线 1.1x,4440,2220,6660,0.6667,0.3333,0.5,1.271,1.07,CALL,0.5728,,6
2026-06-15,US.DELL,CALL,43.22,CALL 占比 71%; CALL 较基线 1.2x; 总量较基线 0.9x,21810,8816,30626,0.7121,0.2879,0.4042,1.164,0.904,CALL,0.5539,,6
2026-06-15,US.MP,CALL,43.11,CALL 占比 63%; CALL 较基线 1.4x; 总量较基线 1.1x,13354,7756,21110,0.6326,0.3674,0.5808,1.368,1.144,CALL,0.5224,,6
2026-06-15,US.CVX,CALL,43.0,CALL 占比 60%; CALL 较基线 1.3x; 总量较基线 1.5x,25617,17084,42701,0.5999,0.4001,0.6669,1.27,1.474,CALL,0.6956,,6
2026-06-15,US.BABA,PUT,42.49,PUT 占比 50%; PUT 较基线 1.7x; 总量较基线 1.4x,79368,80182,159550,0.4974,0.5026,1.0103,1.712,1.449,CALL,0.3836,,6
2026-06-15,US.CRWD,CALL,42.4,CALL 占比 69%; CALL 较基线 1.2x; 总量较基线 0.9x,10436,4597,15033,0.6942,0.3058,0.4405,1.185,0.858,CALL,0.5135,,6
2026-06-15,US.PANW,CALL,41.57,CALL 占比 65%; CALL 较基线 1.2x; 总量较基线 1.0x,13972,7559,21531,0.6489,0.3511,0.541,1.197,1.006,CALL,0.5793,,6
2026-06-15,US.LITE,CALL,40.95,CALL 占比 67%; CALL 较基线 1.1x; 总量较基线 1.0x,11168,5614,16782,0.6655,0.3345,0.5027,1.059,0.976,CALL,0.6151,,6
2026-06-15,US.NBIS,CALL,40.84,CALL 占比 58%; CALL 较基线 1.3x; 总量较基线 1.2x,68360,48564,116924,0.5847,0.4153,0.7104,1.255,1.235,CALL,0.5838,,6
2026-06-15,US.CRM,PUT,40.65,PUT 占比 52%; PUT 较基线 1.4x; 总量较基线 1.4x,45810,48920,94730,0.4836,0.5164,1.0679,1.432,1.424,CALL,0.4699,,6
2026-06-15,US.SQQQ,CALL,40.13,CALL 占比 77%; CALL 较基线 0.6x; 总量较基线 0.7x,61724,18472,80196,0.7697,0.2303,0.2993,0.643,0.701,CALL,0.8227,,6
2026-06-15,US.IREN,PUT,39.84,PUT 占比 52%; PUT 较基线 1.5x; 总量较基线 1.2x,133692,142560,276252,0.4839,0.5161,1.0663,1.466,1.245,CALL,0.4362,,6
2026-06-15,US.FUTU,PUT,39.8,PUT 占比 60%; PUT 较基线 1.2x; 总量较基线 1.0x,3141,4810,7951,0.395,0.605,1.5314,1.194,1.008,PUT,0.5068,,6
2026-06-15,US.MARA,CALL,39.72,CALL 占比 77%; CALL 较基线 0.7x; 总量较基线 0.6x,89357,27290,116647,0.766,0.234,0.3054,0.663,0.63,CALL,0.7072,,6
2026-06-15,US.AMZN,CALL,39.67,CALL 占比 76%; CALL 较基线 0.7x; 总量较基线 0.6x,231827,72654,304481,0.7614,0.2386,0.3134,0.699,0.605,CALL,0.6608,,6
2026-06-15,US.DUOL,CALL,39.34,CALL 占比 73%; CALL 较基线 0.7x; 总量较基线 0.7x,3880,1402,5282,0.7346,0.2654,0.3613,0.735,0.679,CALL,0.6616,,6
2026-06-15,US.NVDA,CALL,39.22,CALL 占比 77%; CALL 较基线 0.7x; 总量较基线 0.5x,796665,240700,1037365,0.768,0.232,0.3021,0.662,0.534,CALL,0.6317,,6
2026-06-15,US.ASML,CALL,38.83,CALL 占比 79%; CALL 较基线 0.5x; 总量较基线 0.5x,7752,2098,9850,0.787,0.213,0.2706,0.526,0.524,CALL,0.7619,,6
2026-06-15,US.AAPL,CALL,38.82,CALL 占比 81%; CALL 较基线 0.5x; 总量较基线 0.4x,311170,75141,386311,0.8055,0.1945,0.2415,0.528,0.396,CALL,0.6264,,6
2026-06-15,US.SMCI,CALL,38.79,CALL 占比 77%; CALL 较基线 0.6x; 总量较基线 0.6x,115334,34689,150023,0.7688,0.2312,0.3008,0.59,0.553,CALL,0.7548,,6
2026-06-15,US.GOOGL,CALL,38.61,CALL 占比 75%; CALL 较基线 0.6x; 总量较基线 0.6x,128912,42922,171834,0.7502,0.2498,0.333,0.63,0.594,CALL,0.7132,,6
2026-06-15,US.AVGO,CALL,37.16,CALL 占比 70%; CALL 较基线 0.7x; 总量较基线 0.6x,63373,27221,90594,0.6995,0.3005,0.4295,0.722,0.567,CALL,0.5597,,6
2026-06-15,US.MDB,PUT,37.13,PUT 占比 51%; PUT 较基线 1.2x; 总量较基线 1.1x,4971,5092,10063,0.494,0.506,1.0243,1.249,1.149,CALL,0.4482,,6
2026-06-15,US.LI,CALL,37.05,CALL 占比 76%; CALL 较基线 0.5x; 总量较基线 0.4x,2736,850,3586,0.763,0.237,0.3107,0.494,0.428,CALL,0.6508,,6
2026-06-15,US.XOM,CALL,36.55,CALL 占比 50%; CALL 较基线 1.1x; 总量较基线 1.4x,31203,31099,62302,0.5008,0.4992,0.9967,1.052,1.35,CALL,0.6335,,6
2026-06-15,US.MRNA,CALL,36.31,CALL 占比 71%; CALL 较基线 0.5x; 总量较基线 0.6x,13014,5283,18297,0.7113,0.2887,0.4059,0.548,0.58,CALL,0.745,,6
2026-06-15,US.TSM,CALL,35.6,CALL 占比 64%; CALL 较基线 0.8x; 总量较基线 0.7x,45297,25713,71010,0.6379,0.3621,0.5677,0.759,0.669,CALL,0.5663,,6
2026-06-15,US.IWM,PUT,35.38,PUT 占比 70%; PUT 较基线 0.5x; 总量较基线 0.5x,273223,650753,923976,0.2957,0.7043,2.3818,0.544,0.476,PUT,0.6106,,6
2026-06-15,US.SOXL,CALL,34.3,CALL 占比 58%; CALL 较基线 0.8x; 总量较基线 0.8x,37532,27511,65043,0.577,0.423,0.733,0.838,0.753,CALL,0.5242,,6
2026-06-15,US.EWT,CALL,34.22,CALL 占比 71%; CALL 较基线 0.4x; 总量较基线 0.4x,1742,708,2450,0.711,0.289,0.4064,0.413,0.414,CALL,0.6603,,6
2026-06-15,US.INTU,PUT,34.07,PUT 占比 55%; PUT 较基线 0.9x; 总量较基线 0.9x,5669,6878,12547,0.4518,0.5482,1.2133,0.868,0.866,PUT,0.5273,,6
2026-06-15,US.TSLA,CALL,33.24,CALL 占比 67%; CALL 较基线 0.5x; 总量较基线 0.4x,476167,230896,707063,0.6734,0.3266,0.4849,0.488,0.399,CALL,0.5751,,6
2026-06-15,US.RBRK,CALL,32.08,CALL 占比 65%; CALL 较基线 0.4x; 总量较基线 0.5x,3155,1720,4875,0.6472,0.3528,0.5452,0.389,0.513,CALL,0.8052,,6
2026-06-15,US.GDS,CALL,31.84,CALL 占比 76%; CALL 较基线 0.1x; 总量较基线 0.1x,336,108,444,0.7568,0.2432,0.3214,0.1,0.127,CALL,0.8848,,6
2026-06-15,US.TWLO,CALL,31.34,CALL 占比 59%; CALL 较基线 0.5x; 总量较基线 0.6x,1999,1411,3410,0.5862,0.4138,0.7059,0.51,0.636,CALL,0.7032,,6
2026-06-15,US.SAP,CALL,29.61,CALL 占比 61%; CALL 较基线 0.3x; 总量较基线 0.4x,1411,902,2313,0.61,0.39,0.6393,0.346,0.407,CALL,0.6936,,6
2026-06-15,US.SPY,PUT,24.28,PUT 占比 52%; PUT 较基线 0.2x; 总量较基线 0.3x,1208990,1302356,2511346,0.4814,0.5186,1.0772,0.245,0.262,PUT,0.5791,,6
2026-06-15,US.QQQ,CALL,24.24,CALL 占比 52%; CALL 较基线 0.2x; 总量较基线 0.2x,687783,630063,1317846,0.5219,0.4781,0.9161,0.248,0.23,PUT,0.4932,,6
2026-06-12,US.ADSK,PUT,68.66,PUT 占比 78%; PUT 较基线 3.2x; 总量较基线 2.0x,1764,6149,7913,0.2229,0.7771,3.4858,3.204,1.99,CALL,0.4872,,6
2026-06-12,US.LI,CALL,65.98,CALL 占比 75%; CALL 较基线 2.8x; 总量较基线 2.2x,11239,3670,14909,0.7538,0.2462,0.3265,2.799,2.24,CALL,0.6016,,6
2026-06-12,US.MARA,CALL,59.98,CALL 占比 80%; CALL 较基线 2.1x; 总量较基线 1.9x,222522,57189,279711,0.7955,0.2045,0.257,2.114,1.875,CALL,0.6938,,6
2026-06-12,US.ASX,CALL,57.72,CALL 占比 87%; CALL 较基线 1.7x; 总量较基线 1.5x,4192,628,4820,0.8697,0.1303,0.1498,1.735,1.508,CALL,0.754,,6
2026-06-12,US.MSTR,CALL,56.45,CALL 占比 79%; CALL 较基线 2.2x; 总量较基线 1.3x,257397,70472,327869,0.7851,0.2149,0.2738,2.165,1.287,PUT,0.4697,,6
2026-06-12,US.CRWV,CALL,54.62,CALL 占比 79%; CALL 较基线 1.8x; 总量较基线 1.4x,142971,36931,179902,0.7947,0.2053,0.2583,1.801,1.404,CALL,0.6277,,6
2026-06-12,US.INTC,CALL,53.42,CALL 占比 87%; CALL 较基线 1.5x; 总量较基线 1.1x,394504,56950,451454,0.8739,0.1261,0.1444,1.469,1.118,CALL,0.6666,,6
2026-06-12,US.SVIX,PUT,50.76,PUT 占比 64%; PUT 较基线 2.0x; 总量较基线 1.6x,3788,6675,10463,0.362,0.638,1.7621,1.954,1.601,PUT,0.5155,,6
2026-06-12,US.QCOM,CALL,50.09,CALL 占比 83%; CALL 较基线 1.4x; 总量较基线 1.0x,55768,11533,67301,0.8286,0.1714,0.2068,1.355,1.019,CALL,0.6357,,6
2026-06-12,US.AEHR,CALL,49.16,CALL 占比 74%; CALL 较基线 1.5x; 总量较基线 1.2x,3819,1311,5130,0.7444,0.2556,0.3433,1.528,1.193,CALL,0.5872,,6
2026-06-12,US.RXRX,CALL,48.63,CALL 占比 96%; CALL 较基线 0.7x; 总量较基线 0.7x,17519,667,18186,0.9633,0.0367,0.0381,0.739,0.698,CALL,0.9005,,6
2026-06-12,US.CRM,PUT,47.33,"PUT 占比 63%; PUT 较基线 1.3x; 总量较基线 1.0x; 方向反转 CALL->PUT, 占比提升 21%",22258,37508,59766,0.3724,0.6276,1.6851,1.263,0.956,CALL,0.4149,6.38,6
2026-06-12,US.APLD,CALL,47.29,CALL 占比 73%; CALL 较基线 1.3x; 总量较基线 1.3x,55576,20208,75784,0.7333,0.2667,0.3636,1.275,1.293,CALL,0.7209,,6
2026-06-12,US.HOOD,CALL,47.07,CALL 占比 87%; CALL 较基线 0.9x; 总量较基线 0.9x,214710,31811,246521,0.871,0.129,0.1482,0.884,0.86,CALL,0.8449,,6
2026-06-12,US.SCO,CALL,46.67,CALL 占比 65%; CALL 较基线 1.5x; 总量较基线 1.4x,6429,3398,9827,0.6542,0.3458,0.5285,1.548,1.354,CALL,0.5724,,6
2026-06-12,US.DRAM,CALL,46.28,CALL 占比 66%; 暂无历史基线,67332,35159,102491,0.657,0.343,0.5222,,,,,,0
2026-06-12,US.WDAY,PUT,45.35,PUT 占比 58%; PUT 较基线 1.8x; 总量较基线 1.3x,3383,4719,8102,0.4176,0.5824,1.3949,1.777,1.306,CALL,0.4174,,6
2026-06-12,US.SAP,CALL,45.23,CALL 占比 67%; CALL 较基线 1.2x; 总量较基线 1.4x,5035,2501,7536,0.6681,0.3319,0.4967,1.247,1.423,CALL,0.7356,,6
2026-06-12,US.SMCI,CALL,45.1,CALL 占比 81%; CALL 较基线 1.0x; 总量较基线 0.8x,171390,40230,211620,0.8099,0.1901,0.2347,0.957,0.841,CALL,0.75,,6
2026-06-12,US.UVXY,CALL,44.77,CALL 占比 80%; CALL 较基线 0.9x; 总量较基线 0.9x,27074,6859,33933,0.7979,0.2021,0.2533,0.921,0.914,CALL,0.7877,,6
2026-06-12,US.IWM,CALL,44.65,"CALL 占比 61%; CALL 较基线 1.1x; 总量较基线 0.6x; 方向反转 PUT->CALL, 占比提升 26%",748183,468971,1217154,0.6147,0.3853,0.6268,1.057,0.622,PUT,0.3522,7.88,6
2026-06-12,US.MRNA,CALL,44.63,CALL 占比 79%; CALL 较基线 0.9x; 总量较基线 0.9x,27553,7352,34905,0.7894,0.2106,0.2668,0.936,0.928,CALL,0.7575,,6
2026-06-12,US.JD,CALL,44.5,CALL 占比 78%; CALL 较基线 1.0x; 总量较基线 0.9x,16566,4705,21271,0.7788,0.2212,0.284,0.961,0.943,CALL,0.7566,,6
2026-06-12,US.AMZN,CALL,44.3,CALL 占比 76%; CALL 较基线 1.1x; 总量较基线 0.9x,329380,105401,434781,0.7576,0.2424,0.32,1.065,0.913,CALL,0.6539,,6
2026-06-12,US.UPST,CALL,43.77,CALL 占比 71%; CALL 较基线 1.1x; 总量较基线 1.1x,9670,3944,13614,0.7103,0.2897,0.4079,1.102,1.091,CALL,0.7072,,6
2026-06-12,US.YINN,PUT,43.3,PUT 占比 55%; PUT 较基线 1.7x; 总量较基线 1.3x,3142,3815,6957,0.4516,0.5484,1.2142,1.722,1.264,CALL,0.3809,,6
2026-06-12,US.NBIS,CALL,43.01,CALL 占比 69%; CALL 较基线 1.2x; 总量较基线 1.0x,59650,26865,86515,0.6895,0.3105,0.4504,1.192,0.983,CALL,0.5864,,6
2026-06-12,US.GEMI,CALL,42.34,CALL 占比 71%; CALL 较基线 1.1x; 总量较基线 0.9x,1579,645,2224,0.71,0.29,0.4085,1.08,0.884,CALL,0.5736,,6
2026-06-12,US.INTU,PUT,42.01,PUT 占比 67%; PUT 较基线 1.2x; 总量较基线 0.9x,4239,8459,12698,0.3338,0.6662,1.9955,1.21,0.947,CALL,0.4922,,6
2026-06-12,US.DELL,CALL,41.6,CALL 占比 68%; CALL 较基线 1.1x; 总量较基线 0.9x,20374,9736,30110,0.6767,0.3233,0.4779,1.146,0.894,CALL,0.5257,,6
2026-06-12,US.IGV,PUT,41.59,PUT 占比 67%; PUT 较基线 1.2x; 总量较基线 0.9x,31271,63649,94920,0.3294,0.6706,2.0354,1.165,0.907,PUT,0.5092,,6
2026-06-12,US.AMD,CALL,41.49,CALL 占比 74%; CALL 较基线 0.9x; 总量较基线 0.7x,105554,37697,143251,0.7368,0.2632,0.3571,0.95,0.737,CALL,0.5771,,6
2026-06-12,US.MSFT,CALL,41.29,CALL 占比 77%; CALL 较基线 0.8x; 总量较基线 0.7x,211421,63576,274997,0.7688,0.2312,0.3007,0.793,0.7,CALL,0.6928,,6
2026-06-12,US.NET,CALL,40.97,CALL 占比 71%; CALL 较基线 1.0x; 总量较基线 0.8x,7491,3017,10508,0.7129,0.2871,0.4027,0.993,0.751,CALL,0.5671,,6
2026-06-12,US.HPE,CALL,40.77,CALL 占比 75%; CALL 较基线 0.8x; 总量较基线 0.8x,31740,10627,42367,0.7492,0.2508,0.3348,0.763,0.783,CALL,0.7827,,6
2026-06-12,US.RDDT,CALL,40.49,CALL 占比 67%; CALL 较基线 0.9x; 总量较基线 1.1x,25861,12920,38781,0.6668,0.3332,0.4996,0.914,1.084,CALL,0.7819,,6
2026-06-12,US.SOFI,CALL,40.19,CALL 占比 75%; CALL 较基线 0.7x; 总量较基线 0.8x,136534,46575,183109,0.7456,0.2544,0.3411,0.729,0.757,CALL,0.7767,,6
2026-06-12,US.SOXS,CALL,40.12,CALL 占比 81%; CALL 较基线 0.5x; 总量较基线 0.5x,163711,37280,200991,0.8145,0.1855,0.2277,0.537,0.541,CALL,0.8166,,6
2026-06-12,US.BBAI,CALL,40.11,CALL 占比 82%; CALL 较基线 0.5x; 总量较基线 0.5x,25122,5421,30543,0.8225,0.1775,0.2158,0.519,0.51,CALL,0.8134,,6
2026-06-12,US.SNOW,CALL,39.8,CALL 占比 65%; CALL 较基线 0.9x; 总量较基线 1.0x,19358,10342,29700,0.6518,0.3482,0.5342,0.939,1.036,CALL,0.7179,,6
2026-06-12,US.PDD,PUT,39.62,PUT 占比 62%; PUT 较基线 1.1x; 总量较基线 0.9x,15205,25134,40339,0.3769,0.6231,1.653,1.13,0.943,CALL,0.4784,,6
2026-06-12,US.VST,CALL,39.27,CALL 占比 75%; CALL 较基线 0.7x; 总量较基线 0.6x,18106,6151,24257,0.7464,0.2536,0.3397,0.694,0.644,CALL,0.6164,,6
2026-06-12,US.LITE,CALL,38.86,CALL 占比 60%; CALL 较基线 1.1x; 总量较基线 1.1x,10338,6942,17280,0.5983,0.4017,0.6715,1.07,1.061,CALL,0.5868,,6
2026-06-12,US.OKLO,PUT,38.65,PUT 占比 57%; PUT 较基线 1.4x; 总量较基线 0.8x,14863,19608,34471,0.4312,0.5688,1.3192,1.42,0.756,CALL,0.3068,,6
2026-06-12,US.CVX,CALL,38.45,CALL 占比 68%; CALL 较基线 0.8x; 总量较基线 0.8x,14887,6947,21834,0.6818,0.3182,0.4666,0.791,0.808,CALL,0.6934,,6
2026-06-12,US.OPEN,CALL,38.3,CALL 占比 75%; CALL 较基线 0.6x; 总量较基线 0.6x,44150,14711,58861,0.7501,0.2499,0.3332,0.555,0.642,CALL,0.8703,,6
2026-06-12,US.DJT,CALL,38.16,CALL 占比 75%; CALL 较基线 0.6x; 总量较基线 0.6x,7406,2436,9842,0.7525,0.2475,0.3289,0.57,0.583,CALL,0.7771,,6
2026-06-12,US.GOOGL,CALL,38.01,CALL 占比 78%; CALL 较基线 0.5x; 总量较基线 0.5x,110462,30594,141056,0.7831,0.2169,0.277,0.495,0.454,CALL,0.7198,,6
2026-06-12,US.META,CALL,37.95,CALL 占比 77%; CALL 较基线 0.6x; 总量较基线 0.5x,105786,31513,137299,0.7705,0.2295,0.2979,0.551,0.455,CALL,0.6306,,6
2026-06-12,US.NOK,CALL,37.9,CALL 占比 68%; CALL 较基线 0.7x; 总量较基线 0.9x,235660,113173,348833,0.6756,0.3244,0.4802,0.699,0.88,CALL,0.8477,,6
2026-06-12,US.BMNR,CALL,37.89,CALL 占比 69%; CALL 较基线 0.8x; 总量较基线 0.7x,48344,22185,70529,0.6854,0.3146,0.4589,0.754,0.741,CALL,0.6794,,6
2026-06-12,US.SOUN,CALL,37.4,CALL 占比 77%; CALL 较基线 0.5x; 总量较基线 0.5x,28753,8684,37437,0.768,0.232,0.302,0.492,0.457,CALL,0.7508,,6
2026-06-12,US.SQQQ,CALL,37.11,CALL 占比 76%; CALL 较基线 0.5x; 总量较基线 0.5x,43456,13615,57071,0.7614,0.2386,0.3133,0.455,0.503,CALL,0.8285,,6
2026-06-12,US.IBM,CALL,37.09,CALL 占比 70%; CALL 较基线 0.7x; 总量较基线 0.6x,14518,6094,20612,0.7043,0.2957,0.4198,0.652,0.618,CALL,0.6719,,6
2026-06-12,US.GFS,CALL,37.08,CALL 占比 60%; CALL 较基线 0.9x; 总量较基线 1.0x,4778,3202,7980,0.5987,0.4013,0.6702,0.865,1.037,CALL,0.6737,,6
2026-06-12,US.BABA,CALL,37.05,CALL 占比 57%; CALL 较基线 1.0x; 总量较基线 1.0x,59099,44324,103423,0.5714,0.4286,0.75,0.998,1.035,CALL,0.6587,,6
2026-06-12,US.ASML,CALL,36.98,CALL 占比 72%; CALL 较基线 0.6x; 总量较基线 0.6x,7779,2961,10740,0.7243,0.2757,0.3806,0.552,0.599,CALL,0.763,,6
2026-06-12,US.SBET,CALL,36.75,CALL 占比 70%; CALL 较基线 0.6x; 总量较基线 0.7x,8630,3777,12407,0.6956,0.3044,0.4377,0.626,0.653,CALL,0.7407,,6
2026-06-12,US.MRVL,CALL,36.68,CALL 占比 65%; CALL 较基线 0.7x; 总量较基线 0.8x,127602,69402,197004,0.6477,0.3523,0.5439,0.731,0.82,CALL,0.7284,,6
2026-06-12,US.PANW,CALL,36.54,CALL 占比 57%; CALL 较基线 1.0x; 总量较基线 1.0x,12277,9439,21716,0.5653,0.4347,0.7688,1.021,0.96,CALL,0.5679,,6
2026-06-12,US.COHR,CALL,36.53,CALL 占比 60%; CALL 较基线 0.9x; 总量较基线 0.9x,8110,5449,13559,0.5981,0.4019,0.6719,0.916,0.88,CALL,0.5663,,6
2026-06-12,US.TSLA,CALL,35.72,CALL 占比 70%; CALL 较基线 0.6x; 总量较基线 0.5x,597299,253136,850435,0.7023,0.2977,0.4238,0.6,0.471,CALL,0.5706,,6
2026-06-12,US.PLTR,CALL,35.33,CALL 占比 67%; CALL 较基线 0.6x; 总量较基线 0.6x,107085,53592,160677,0.6665,0.3335,0.5005,0.622,0.616,CALL,0.6649,,6
2026-06-12,US.FCX,CALL,35.14,CALL 占比 60%; CALL 较基线 0.8x; 总量较基线 0.8x,26099,17230,43329,0.6023,0.3977,0.6602,0.751,0.841,CALL,0.6602,,6
2026-06-12,US.NOW,CALL,35.12,CALL 占比 53%; CALL 较基线 0.9x; 总量较基线 1.1x,56650,49466,106116,0.5338,0.4662,0.8732,0.884,1.116,CALL,0.689,,6
2026-06-12,US.TEAM,CALL,35.1,CALL 占比 59%; CALL 较基线 0.8x; 总量较基线 0.9x,2709,1914,4623,0.586,0.414,0.7065,0.783,0.898,CALL,0.6902,,6
2026-06-12,US.TWLO,CALL,34.42,CALL 占比 66%; CALL 较基线 0.5x; 总量较基线 0.6x,2349,1218,3567,0.6585,0.3415,0.5185,0.548,0.616,CALL,0.7173,,6
2026-06-12,US.COIN,CALL,34.3,CALL 占比 60%; CALL 较基线 0.7x; 总量较基线 0.8x,47414,32197,79611,0.5956,0.4044,0.6791,0.723,0.782,CALL,0.6525,,6
2026-06-12,US.MP,PUT,34.28,PUT 占比 52%; PUT 较基线 1.0x; 总量较基线 0.9x,7396,8166,15562,0.4753,0.5247,1.1041,1.012,0.866,CALL,0.4486,,6
2026-06-12,US.NVDA,CALL,34.0,CALL 占比 70%; CALL 较基线 0.4x; 总量较基线 0.4x,565671,241452,807123,0.7008,0.2992,0.4268,0.447,0.399,CALL,0.6354,,6
2026-06-12,US.TNA,CALL,33.74,CALL 占比 50%; CALL 较基线 1.0x; 总量较基线 0.9x,7607,7512,15119,0.5031,0.4969,0.9875,0.992,0.947,PUT,0.4834,,6
2026-06-12,US.VEEV,PUT,33.64,PUT 占比 56%; PUT 较基线 1.0x; 总量较基线 0.5x,896,1153,2049,0.4373,0.5627,1.2868,0.982,0.547,CALL,0.2941,,6
2026-06-12,US.IBIT,PUT,33.16,PUT 占比 58%; PUT 较基线 0.7x; 总量较基线 0.7x,146504,201185,347689,0.4214,0.5786,1.3732,0.696,0.741,PUT,0.6004,,6
2026-06-12,US.AAPL,CALL,33.09,CALL 占比 69%; CALL 较基线 0.4x; 总量较基线 0.4x,238617,106021,344638,0.6924,0.3076,0.4443,0.408,0.356,CALL,0.6341,,6
2026-06-12,US.TMF,CALL,32.97,CALL 占比 59%; CALL 较基线 0.6x; 总量较基线 0.7x,4543,3130,7673,0.5921,0.4079,0.689,0.607,0.739,CALL,0.6695,,6
2026-06-12,US.DDOG,PUT,32.73,PUT 占比 53%; PUT 较基线 1.0x; 总量较基线 0.6x,4326,4808,9134,0.4736,0.5264,1.1114,1.013,0.595,CALL,0.3523,,6
2026-06-12,US.IREN,CALL,31.13,CALL 占比 54%; CALL 较基线 0.7x; 总量较基线 0.7x,85359,72750,158109,0.5399,0.4601,0.8523,0.659,0.711,CALL,0.593,,6
2026-06-12,US.SOXL,CALL,31.05,CALL 占比 57%; CALL 较基线 0.6x; 总量较基线 0.6x,28374,21689,50063,0.5668,0.4332,0.7644,0.626,0.561,CALL,0.508,,6
2026-06-12,US.FUTU,CALL,30.64,CALL 占比 53%; CALL 较基线 0.7x; 总量较基线 0.6x,2707,2421,5128,0.5279,0.4721,0.8943,0.718,0.63,PUT,0.4605,,6
2026-06-12,US.CRCL,CALL,29.6,CALL 占比 55%; CALL 较基线 0.5x; 总量较基线 0.6x,17073,14079,31152,0.5481,0.4519,0.8246,0.525,0.578,CALL,0.6201,,6
2026-06-12,US.XOM,CALL,29.54,CALL 占比 55%; CALL 较基线 0.5x; 总量较基线 0.6x,14859,12274,27133,0.5476,0.4524,0.826,0.508,0.595,CALL,0.6273,,6
2026-06-12,US.CBRS,CALL,29.52,CALL 占比 59%; CALL 较基线 0.4x; 总量较基线 0.5x,7140,4929,12069,0.5916,0.4084,0.6903,0.372,0.481,CALL,0.7449,,6
2026-06-12,US.TSM,CALL,29.41,CALL 占比 55%; CALL 较基线 0.5x; 总量较基线 0.5x,32886,26402,59288,0.5547,0.4453,0.8028,0.514,0.519,CALL,0.5647,,6
2026-06-12,US.RBRK,CALL,29.39,CALL 占比 64%; CALL 较基线 0.2x; 总量较基线 0.3x,2225,1225,3450,0.6449,0.3551,0.5506,0.224,0.301,CALL,0.841,,6
2026-06-12,US.TIGR,CALL,29.36,CALL 占比 65%; CALL 较基线 0.2x; 总量较基线 0.3x,762,416,1178,0.6469,0.3531,0.5459,0.244,0.256,CALL,0.6812,,6
2026-06-12,US.GEV,PUT,29.15,PUT 占比 51%; PUT 较基线 0.6x; 总量较基线 0.7x,3831,3964,7795,0.4915,0.5085,1.0347,0.592,0.679,PUT,0.5736,,6
2026-06-12,US.MDB,PUT,29.02,PUT 占比 50%; PUT 较基线 0.7x; 总量较基线 0.5x,2737,2780,5517,0.4961,0.5039,1.0157,0.719,0.518,CALL,0.3791,,6
2026-06-12,US.ORCL,CALL,28.83,CALL 占比 57%; CALL 较基线 0.4x; 总量较基线 0.4x,65839,49039,114878,0.5731,0.4269,0.7448,0.401,0.449,CALL,0.6834,,6
2026-06-12,US.AVGO,CALL,28.74,CALL 占比 59%; CALL 较基线 0.4x; 总量较基线 0.4x,41454,29070,70524,0.5878,0.4122,0.7013,0.385,0.359,CALL,0.5538,,6
2026-06-12,US.DUOL,CALL,28.58,CALL 占比 55%; CALL 较基线 0.4x; 总量较基线 0.5x,2164,1758,3922,0.5518,0.4482,0.8124,0.422,0.522,CALL,0.6576,,6
2026-06-12,US.SPY,PUT,28.14,PUT 占比 62%; PUT 较基线 0.3x; 总量较基线 0.2x,871021,1404936,2275957,0.3827,0.6173,1.613,0.26,0.229,PUT,0.5495,,6
2026-06-12,US.GDS,CALL,28.02,CALL 占比 66%; CALL 较基线 0.1x; 总量较基线 0.2x,345,180,525,0.6571,0.3429,0.5217,0.103,0.151,CALL,0.9079,,6
2026-06-12,US.CRWD,PUT,25.36,PUT 占比 50%; PUT 较基线 0.4x; 总量较基线 0.4x,3926,3959,7885,0.4979,0.5021,1.0084,0.38,0.372,CALL,0.4812,,6
2026-06-12,US.QQQ,CALL,24.52,CALL 占比 55%; CALL 较基线 0.2x; 总量较基线 0.2x,602467,502970,1105437,0.545,0.455,0.8349,0.204,0.182,PUT,0.4932,,6
2026-06-12,US.EWT,CALL,23.98,CALL 占比 59%; CALL 较基线 0.0x; 总量较基线 0.0x,212,150,362,0.5856,0.4144,0.7075,0.035,0.046,CALL,0.7221,,6
2026-06-11,US.BABA,PUT,90.07,"PUT 占比 60%; PUT 较基线 5.6x; 总量较基线 2.7x; 方向反转 CALL->PUT, 占比提升 33%",82379,125788,208167,0.3957,0.6043,1.5269,5.598,2.683,CALL,0.2776,9.8,6
2026-06-11,US.CRM,PUT,88.27,"PUT 占比 72%; PUT 较基线 4.4x; 总量较基线 2.2x; 方向反转 CALL->PUT, 占比提升 36%",33274,85403,118677,0.2804,0.7196,2.5667,4.407,2.223,CALL,0.3565,10.89,6
2026-06-11,US.ADSK,PUT,74.51,PUT 占比 81%; PUT 较基线 3.9x; 总量较基线 1.8x,1146,4888,6034,0.1899,0.8101,4.2653,3.918,1.793,CALL,0.4125,,6
2026-06-11,US.ASML,CALL,73.44,CALL 占比 88%; CALL 较基线 3.0x; 总量较基线 2.4x,30023,4197,34220,0.8774,0.1226,0.1398,2.984,2.412,CALL,0.6991,,6
2026-06-11,US.MDB,PUT,70.34,"PUT 占比 72%; PUT 较基线 2.8x; 总量较基线 1.2x; 方向反转 CALL->PUT, 占比提升 40%",3570,9280,12850,0.2778,0.7222,2.5994,2.812,1.156,CALL,0.3215,12.02,6
